Region_centroid_col,Region_centroid_row,Rawblue_mean,Rawgreen_mean,Exred_mean,Exblue_mean,Exgreen_mean,Saturatoin_mean,Hue_mean,field19
174,50,125.77778,101.888885,-38.333332,55,-16.666666,0.2473368,-2.3372955,negative
230,98,4.111111,0.11111111,-4.2222223,8.111111,-3.8888888,1,-2.1137195,negative
52,170,25.333334,30.88889,-16,-0.33333334,16.333334,0.34911168,2.6040132,negative
240,16,125,95,-44.88889,67.44444,-22.555555,0.29960132,-2.3024683,negative
216,126,5.7777777,2.5555556,4.5555553,2.5555556,-7.111111,0.6111111,-0.877707,positive
239,143,5.4444447,2,4.7777777,2.7777777,-7.5555553,0.67407405,-0.8782905,positive
58,109,8.444445,3,-8.555555,12.444445,-3.8888888,0.8644824,-2.2837873,negative
201,40,139.66667,118.333336,-31.333334,47.666668,-16.333334,0.18850341,-2.2922006,negative
250,176,67.66667,46.22222,-19.666666,42,-22.333334,0.3181372,-2.0522583,negative
76,81,28.777779,17,-1.1111112,18.222221,-17.11111,0.40920117,-1.6067939,positive
242,148,0,0,0,0,0,0,0,negative
112,197,62.22222,44.11111,-17,35.666668,-18.666666,0.29632849,-2.0712209,negative
199,66,139.77779,116.888885,-34.666668,51.666668,-17,0.20580281,-2.3070939,negative
163,43,140.55556,121.55556,-27.444445,42.22222,-14.777778,0.1651921,-2.2802067,negative
9,72,141.11111,121.111115,-34,47,-13,0.19128962,-2.3661966,negative
2,190,40.11111,26.88889,-11,25.333334,-14.333333,0.32900727,-2.0083811,negative
103,185,37,27.88889,-9.333333,18.333334,-9,0.25044397,-2.4505804,negative
124,191,74.77778,51.555557,-20.555555,45.11111,-24.555555,0.31361094,-2.03548,negative
9,171,57.22222,39.555557,-14.777778,33.88889,-19.11111,0.30794257,-2.0107226,negative
93,29,142.77777,123.666664,-28.444445,42.88889,-14.444445,0.16648434,-2.2977605,negative
116,245,14.333333,21.222221,-8.444445,-6.111111,14.555555,0.38490298,2.1980507,negative
8,102,21.88889,13.333333,1.8888888,11.888889,-13.777778,0.39032918,-1.4470371,positive
189,107,35.11111,24.777779,-13,22,-9,0.3324073,-2.2014954,negative
207,217,4.2222223,9.666667,-3.8888888,-6.2222223,10.111111,0.58261186,1.9761382,negative
39,246,13.111111,20.444445,-8.444445,-6.7777777,15.222222,0.3938387,2.170543,negative
166,185,67.22222,46.88889,-17,39,-22,0.30253935,-2.0080075,negative
177,181,75.66667,52.555557,-20.88889,45.11111,-24.222221,0.3069927,-2.0445633,negative
68,135,10.444445,4.2222223,-6.6666665,12.666667,-6,0.6175926,-2.1255164,negative
206,105,60.88889,44,-13.555555,32.11111,-18.555555,0.27710575,-1.9919642,negative
6,81,18.88889,10.888889,-14.444445,19.222221,-4.7777777,0.6281558,-2.388561,negative
107,21,141.88889,122.666664,-33,45.333332,-12.333333,0.18402189,-2.3703718,negative
253,201,53.88889,38.77778,-14.222222,29.777779,-15.555555,0.2808298,-2.0678604,negative
127,143,9.444445,2.2222223,-9.888889,15.777778,-5.888889,0.915376,-2.2574124,negative
125,56,37.666668,22.11111,-7.5555553,27.11111,-19.555555,0.41393992,-1.8199148,positive
156,32,146.33334,132.77779,-19.555555,30.11111,-10.555555,0.113055356,-2.280755,negative
201,183,65.111115,45.333332,-15.555555,37.444443,-21.88889,0.3037197,-1.9819108,negative
54,126,28.88889,20,-6.888889,16.777779,-9.888889,0.3057855,-1.9687403,negative
7,134,0.11111111,0,-0.11111111,0.22222222,-0.11111111,0.11111111,-2.0943952,negative
210,153,0,0,0,0,0,0,0,negative
46,154,4.666667,4.7777777,9.888889,-5.111111,-4.7777777,0.56192696,-0.0049269386,negative
94,144,3.4444444,0,-3.4444444,6.888889,-3.4444444,1,-2.0943952,negative
233,197,61.444443,43.444443,-16.222221,35.11111,-18.88889,0.29465598,-2.0433986,negative
155,127,41,32.666668,-1.8888888,13.444445,-11.555555,0.2045359,-1.6767696,negative
76,135,5.4444447,2.6666667,5.6666665,1.3333334,-7,0.6137566,-0.6920281,positive
21,216,14,22.555555,-10.333333,-7.6666665,18,0.426777,2.2093086,negative
113,34,89.111115,64.55556,-23.666666,48.666668,-25,0.27917594,-2.0781536,negative
4,248,16.666668,26.444445,-12,-8.666667,20.666666,0.42215064,2.205099,negative
22,200,69,47.22222,-20.444445,42.88889,-22.444445,0.3173622,-2.0656626,negative
173,152,0,0,0,0,0,0,0,negative
121,112,32.333336,19.333334,-12.777778,25.88889,-13.111111,0.40954432,-2.0852482,negative
157,57,139.66667,120.22222,-31.444445,44.88889,-13.444445,0.18207318,-2.3401897,negative
4,189,33,22.88889,-9,19.666666,-10.666667,0.27147257,-2.1010017,negative
144,118,8.111112,3.6666667,3.3333333,5,-8.333333,0.5643298,-1.1345428,positive
220,61,12,4.111111,-7,15.333333,-8.333333,0.65589225,-2.039459,negative
205,190,60.666668,43,-14.111111,33.555557,-19.444445,0.29078844,-1.9875989,negative
222,244,9.777778,11.666667,-2.1111112,-1.7777778,3.8888888,0.22648169,2.32339,negative
241,137,9,3.4444444,-7.3333335,12,-4.6666665,0.837478,-2.1939669,negative
206,12,17.666668,8.222222,-9,18.666666,-9.666667,0.5437747,-2.0644825,negative
201,191,59.77778,43.11111,-13.555555,31.777779,-18.222221,0.2788862,-1.9989927,negative
137,182,42.88889,30.444445,-10.444445,23.88889,-13.444445,0.28575617,-2.0011246,negative
68,198,71.888885,50.88889,-19.88889,41.444443,-21.555555,0.29130092,-2.0648882,negative
228,182,12.777778,23,-6.6666665,-12,18.666666,0.44435817,1.9164191,negative
90,134,4.666667,0.6666667,-3.3333333,7.6666665,-4.3333335,0.88148147,-2.0131435,negative
236,77,37.666668,30.444445,-7.6666665,14.666667,-7,0.22524333,-2.1233602,negative
19,63,27.777779,15.333333,-3.7777777,20.555555,-16.777779,0.44724983,-1.7268302,positive
57,199,69.22222,47.77778,-21.222221,42.77778,-21.555555,0.31700587,-2.0847538,negative
86,197,77.77778,55.666668,-21,43.666668,-22.666666,0.28533262,-2.06802,negative
106,107,36,18.666668,-28.666666,40.333332,-11.666667,0.6385408,-2.3546174,negative
12,56,25.444445,14.666667,-1.2222222,16.777779,-15.555555,0.42268896,-1.6222115,positive
38,241,14,18.11111,-10.333333,-1,11.333333,0.3999011,2.544142,negative
180,97,145.44444,131.11111,-23.444445,33.22222,-9.777778,0.12984978,-2.3462343,negative
37,103,6.2222223,3.4444444,-5.888889,7.111111,-1.2222222,0.79907405,-2.497929,negative
62,123,6.6666665,3.2222223,5.2222223,2.5555556,-7.7777777,0.5734127,-0.83759767,positive
124,113,2.7777777,0.11111111,-2.8888888,5.4444447,-2.5555556,1,-2.123254,negative
249,87,39.444443,27.444445,-10.444445,23.222221,-12.777778,0.31248218,-2.0133824,negative
7,34,27.88889,14.888889,-6.3333335,22.666666,-16.333334,0.4663447,-1.8231477,positive
139,121,7.7777777,2.5555556,-8.777778,12.222222,-3.4444444,0.9074074,-2.351514,negative
182,152,1.6666666,0.33333334,-1.3333334,2.6666667,-1.3333334,0.70555556,-2.0943952,negative
147,69,34.444447,19.11111,-6.6666665,26.333334,-19.666666,0.44485995,-1.7913898,positive
116,54,126.111115,103.666664,-36.22222,51.77778,-15.555555,0.23221897,-2.3363297,negative
130,32,70.88889,53.333332,-15.777778,34.22222,-18.444445,0.24900064,-2.042422,negative
106,193,12.555555,19.11111,-8.333333,-5.6666665,14,0.38886335,2.2100549,negative
26,82,10.222222,4.7777777,-11.444445,13.888889,-2.4444444,0.843607,-2.4519827,negative
183,153,38.77778,23.88889,-20,32.333332,-12.333333,0.44774532,-2.2427413,negative
23,129,1.5555556,0,-1.5555556,3.1111112,-1.5555556,0.7777778,-2.0943952,negative
204,116,5.111111,1.1111112,-5.5555553,8.777778,-3.2222223,0.96141976,-2.2490795,negative
234,58,118.77778,83.333336,-47.444443,76.888885,-29.444445,0.34886265,-2.2463162,negative
191,165,14.111111,16.777779,-6.888889,-0.5555556,7.4444447,0.31812865,2.5935428,negative
48,85,8.888889,2.6666667,-8.888889,13.777778,-4.888889,0.8858245,-2.2715442,negative
217,148,41.555557,24.222221,-22.88889,37.444443,-14.555555,0.4837708,-2.2379715,negative
42,135,5.111111,0.7777778,-3.2222223,8.111111,-4.888889,0.84973544,-1.9721864,negative
75,59,34.333336,18.555555,-8.222222,27.777779,-19.555555,0.45942742,-1.8363283,positive
130,32,70.88889,53.333332,-15.777778,34.22222,-18.444445,0.24900064,-2.042422,negative
229,147,38.666668,22.333334,-19.222221,34.11111,-14.888889,0.45740503,-2.1744676,negative
83,114,24.666666,14.888889,0.44444445,14.444445,-14.888889,0.39496386,-1.5086578,positive
35,96,27.777779,16.666668,-2.8888888,18.11111,-15.222222,0.39949927,-1.6769211,positive
108,75,133,111.22222,-32.444443,48.88889,-16.444445,0.20298976,-2.2954879,negative
103,65,73.888885,52.77778,-19.11111,41.22222,-22.11111,0.2870454,-2.0419006,negative
192,40,140.55556,118.888885,-30.555555,47.77778,-17.222221,0.18574874,-2.2702193,negative
128,196,18.555555,24.666666,-11.888889,-3.2222223,15.111111,0.36529657,2.4373393,negative
213,86,24.666666,13.555555,-11.777778,22.555555,-10.777778,0.46348011,-2.123611,negative
155,80,119.333336,87.22222,-41.666668,69,-27.333334,0.30905932,-2.2287123,negative
42,56,30.222221,16.88889,-4.888889,22.444445,-17.555555,0.44070765,-1.759414,positive
54,91,8,1.2222222,-8.111111,14.222222,-6.111111,0.94481075,-2.186723,negative
137,163,47.555557,36.555557,-16.555555,24.777779,-8.222222,0.28481323,-2.3952131,negative
60,132,1.1111112,0,-1.1111112,2.2222223,-1.1111112,0.8888889,-2.0943952,negative
194,178,41.88889,29.444445,-12,24.666666,-12.666667,0.29696295,-2.103758,negative
188,133,7.7777777,3.8888888,5,3.3333333,-8.333333,0.53858024,-0.92481726,positive
59,120,33.11111,13.555555,-25.555555,42.11111,-16.555555,0.6812664,-2.2312608,negative
52,82,53.11111,40,-10,24.666666,-14.666667,0.24660505,-1.9717809,negative
55,93,7.2222223,1.2222222,-7.3333335,12.666667,-5.3333335,0.9356702,-2.1836095,negative
137,147,38.666668,22.444445,-20,34.333332,-14.333333,0.4681647,-2.2045748,negative
37,196,10.444445,18.11111,-5.4444447,-8.777778,14.222222,0.4302431,1.9567721,negative
242,183,12.444445,21,-8.111111,-8.777778,16.88889,0.42024404,2.0758736,negative
229,195,58.88889,41.77778,-15.777778,33.555557,-17.777779,0.29027814,-2.0527046,negative
155,140,5.5555553,2.8888888,4.6666665,1.6666666,-6.3333335,0.56415343,-0.7836471,positive
236,115,22.222221,11.333333,-12.222222,22.444445,-10.222222,0.5331259,-2.1516252,negative
38,94,82.66667,60.555557,-21,43.666668,-22.666666,0.26725835,-2.0685365,negative
219,132,45.666668,30.444445,-17,31.333334,-14.333333,0.35474625,-2.1469688,negative
115,156,26,29.555555,-21.11111,5.2222223,15.888889,0.41732758,2.8434196,negative
75,240,17.88889,28.555555,-12.444445,-9.777778,22.222221,0.41721755,2.1755219,negative
7,18,147.55556,135,-15.888889,26.777779,-10.888889,0.096352234,-2.2146115,negative
86,74,28.88889,16.666668,-2.2222223,19.444445,-17.222221,0.42220616,-1.6466708,positive
18,138,6.5555553,3.3333333,4.7777777,2.4444444,-7.2222223,0.5438712,-0.8621077,positive
78,99,9,2.3333335,-9.111111,14.555555,-5.4444447,0.91089994,-2.2556732,negative
239,93,22.88889,10.444445,-13.555555,25.444445,-11.888889,0.57700235,-2.1374934,negative
186,130,6.2222223,2.8888888,4.6666665,2.6666667,-7.3333335,0.587963,-0.8890237,positive
37,130,3,0.7777778,-1.5555556,4.111111,-2.5555556,0.85555553,-1.9598235,negative
25,155,18.666668,11.333333,-4,13,-9,0.64629805,-1.7974349,negative
174,113,43.77778,27.11111,-22,36,-14,0.4415065,-2.2388027,negative
97,63,126.111115,104.44444,-38.11111,51.555557,-13.444445,0.23688999,-2.3824377,negative
6,54,132.44444,108.77778,-23,47,-24,0.18114924,-2.079152,negative
173,113,145.66667,129,-25.333334,37.666668,-12.333333,0.14413407,-2.3095512,negative
130,189,73.333336,50.77778,-20.555555,44.11111,-23.555555,0.30798513,-2.0480576,negative
168,184,58.666668,42.22222,-13.111111,31.222221,-18.11111,0.2781955,-1.9867758,negative
219,80,48.22222,34.555557,-10.111111,25.555555,-15.444445,0.28296396,-1.9626464,negative
51,141,1.7777778,0,-1.1111112,3.2222223,-2.1111112,0.8888889,-1.9212171,negative
138,185,71.111115,50,-20.88889,42.11111,-21.222221,0.29802468,-2.0888546,negative
134,191,76.66667,53.555557,-20.666666,45,-24.333334,0.30299366,-2.0412767,negative
14,117,7.5555553,3.4444444,1.6666666,5.3333335,-7,0.5436508,-1.353896,positive
107,226,6.5555553,11.222222,-6.2222223,-3.8888888,10.111111,0.5268813,2.2593977,negative
142,163,48.555557,37.77778,-16.333334,24.333334,-8,0.2689782,-2.3927407,negative
1,189,29.333334,20.333334,-7.4444447,17.222221,-9.777778,0.23309669,-2.0197496,negative
80,40,129,106.888885,-43.444443,54.88889,-11.444445,0.2540513,-2.4346924,negative
86,179,62.11111,43.77778,-14.333333,34.666668,-20.333334,0.29654688,-1.9786568,negative
19,145,3.5555556,2,-4.2222223,4.4444447,-0.22222222,0.45767197,-2.5697682,negative
153,204,16.88889,26,-12.222222,-7.5555553,19.777779,0.4203661,2.2444103,negative
254,57,146.66667,131.22223,-19,32.666668,-13.666667,0.11873322,-2.1874216,negative
94,224,11.888889,18.444445,-10.333333,-4.6666665,15,0.45764294,2.3281083,negative
163,166,16.333334,22.222221,-13.888889,-1.8888888,15.777778,0.4462137,2.5158255,negative
217,148,41.555557,24.222221,-22.88889,37.444443,-14.555555,0.4837708,-2.2379715,negative
117,224,17.777779,27.555555,-14.444445,-7.4444447,21.88889,0.44151622,2.3041532,negative
252,176,67,45.444443,-19.777779,42.22222,-22.444445,0.32042044,-2.0516355,negative
125,46,141,119.888885,-35.333332,49.333332,-14,0.20012376,-2.357688,negative
18,142,1.3333334,0.22222222,-1.3333334,2.3333333,-1,0.41666666,-2.1595633,negative
203,120,59.333332,44,-13.555555,29.777779,-16.222221,0.2634666,-2.035243,negative
219,176,75.66667,51.88889,-20.88889,46.11111,-25.222221,0.31446242,-2.0306482,negative
41,75,65.44444,52.11111,-22.666666,31.333334,-8.666667,0.29780185,-2.3567543,negative
219,126,43,32,-7.888889,20.444445,-12.555555,0.25840873,-1.9421787,negative
200,189,60.88889,43,-13.666667,33.666668,-20,0.2938097,-1.9732205,negative
245,23,139.77779,118.22222,-36,50.333332,-14.333333,0.20590083,-2.3562624,negative
25,138,9.333334,4.2222223,-9.555555,12.444445,-2.8888888,0.7900112,-2.4068089,negative
124,98,30.444445,17.222223,-13.888889,26.777779,-12.888889,0.4486757,-2.1182358,negative
112,102,7.6666665,1.8888888,-8.444445,12.888889,-4.4444447,0.94074076,-2.2751586,negative
247,108,20.555555,11.666667,-9.555555,18.11111,-8.555555,0.4560301,-2.1271605,negative
97,90,29,15.777778,-13.444445,26.555555,-13.111111,0.465278,-2.101515,negative
115,202,14,19.777779,-10.444445,-3.4444444,13.888889,0.40993193,2.401137,negative
104,191,79.22222,54.666668,-23.222221,48.444443,-25.222221,0.31158692,-2.0659478,negative
80,87,79,64.55556,-26,34.666668,-8.666667,0.30628127,-2.4221272,negative
18,138,6.5555553,3.3333333,4.7777777,2.4444444,-7.2222223,0.5438712,-0.8621077,positive
75,90,61.444443,42,-21,39.666668,-18.666666,0.32763156,-2.1318614,negative
34,242,15.666667,17.444445,-10.444445,2.5555556,7.888889,0.35316142,2.835614,negative
53,78,125.666664,101.666664,-40.88889,56.444443,-15.555555,0.25818166,-2.3680825,negative
231,198,14.222222,20.777779,-10.111111,-4.7777777,14.888889,0.40090325,2.3248901,negative
2,88,13.333333,6.4444447,-12.666667,16.666666,-4,0.7547033,-2.3944926,negative
239,137,45.333332,37.333336,-2.8888888,13.444445,-10.555555,0.1760659,-1.7579898,negative
140,103,28,16.333334,-1.8888888,18.444445,-16.555555,0.4162386,-1.6343956,positive
214,143,1.7777778,0,-1.3333334,3.3333333,-2,0.8888889,-1.9869384,negative
107,21,141.88889,122.666664,-33,45.333332,-12.333333,0.18402189,-2.3703718,negative
183,139,3.2222223,0,-1.4444444,5.5555553,-4.111111,1,-1.8030714,negative
252,76,54.11111,36.77778,-18.88889,35.444443,-16.555555,0.334876,-2.1390018,negative
152,155,11,5.5555553,-5.888889,11.111111,-5.2222223,0.5,-2.115567,negative
229,102,54.444443,36.88889,-17.333334,35,-17.666666,0.31827116,-2.0885792,negative
93,231,11.111111,17,-10.555555,-3.5555556,14.111111,0.48521596,2.3913069,negative
35,167,15.666667,24.666666,-6.7777777,-10.111111,16.88889,0.36550307,1.9715719,negative
197,123,53.77778,39.555557,-11.111111,26.88889,-15.777778,0.26327455,-1.9783275,negative
139,115,56.333332,41.444443,-12.888889,28.777779,-15.888889,0.2641149,-2.0211253,negative
62,224,11.444445,19.222221,-4.2222223,-9.555555,13.777778,0.40896538,1.8601909,negative
174,59,138.77779,116.77778,-34.444443,50.22222,-15.777778,0.20332612,-2.323173,negative
121,134,4,0.33333334,-3,7,-4,0.93703705,-2.0131435,negative
215,84,24.777779,13.555555,-12.333333,23,-10.666667,0.475,-2.1438966,negative
54,133,25.777779,18.666668,-4.6666665,13,-8.333333,0.27027062,-1.9038104,negative
103,237,5.6666665,11.777778,-4.3333335,-7,11.333333,0.5229992,1.9465016,negative
145,170,16.88889,19.555555,-10.888889,1.4444444,9.444445,0.34671864,2.7370737,negative
219,80,48.22222,34.555557,-10.111111,25.555555,-15.444445,0.28296396,-1.9626464,negative
63,13,145.44444,128.55556,-28.444445,39.555557,-11.111111,0.15582462,-2.3604276,negative
146,62,121.44444,91.888885,-42,65.333336,-23.333334,0.29458332,-2.2771423,negative
227,109,28.777779,18.333334,-10.222222,20.777779,-10.555555,0.36714104,-2.0827625,negative
245,129,0,0,0,0,0,0,0,negative
23,113,3.4444444,0.6666667,-3.8888888,6.111111,-2.2222223,0.9814815,-2.2375617,negative
94,215,14.333333,22.88889,-8.555555,-8.555555,17.11111,0.4043918,2.1051967,negative
85,223,11.555555,20,-6.2222223,-9.555555,15.777778,0.42312294,1.9665359,negative
237,191,5.4444447,11.222222,-6,-5.6666665,11.666667,0.5358197,2.1224225,negative
186,188,61.444443,43.333332,-14.555555,34.444443,-19.88889,0.29477406,-1.9934397,negative
227,118,6.6666665,3.2222223,4.111111,3.1111112,-7.2222223,0.5456349,-0.96082735,positive
58,109,8.444445,3,-8.555555,12.444445,-3.8888888,0.8644824,-2.2837873,negative
208,65,64.44444,53,-12.111111,23.222221,-11.111111,0.19713038,-1.9708116,negative
10,172,54.666668,39.333336,-13.333333,29.666666,-16.333334,0.27804413,-2.0524528,negative
2,89,23.88889,14.222222,-0.5555556,14.777778,-14.222222,0.40250653,-1.544214,positive
34,137,6.4444447,3.3333333,5.7777777,1.7777778,-7.5555553,0.57363313,-0.74427164,positive
36,21,142.55556,126.333336,-27.555555,38.11111,-10.555555,0.15349694,-2.364884,negative
112,120,28.666666,18.444445,-12,21.333334,-9.333333,0.38675025,-2.1774175,negative
71,180,21.444445,27.222221,-12,-2.6666667,14.666667,0.3273826,2.4538307,negative
167,135,43.11111,26.444445,-21.555555,35.77778,-14.222222,0.44313568,-2.2278013,negative
141,17,54,39.444443,-12.777778,28.222221,-15.444445,0.26818594,-2.030048,negative
188,190,60,42.444443,-14,33.333332,-19.333334,0.29230747,-1.9863075,negative
190,45,126.888885,104.111115,-39.22222,53.77778,-14.555555,0.24428888,-2.3718073,negative
136,77,34.444447,20.222221,-5.5555553,24.11111,-18.555555,0.4132174,-1.7688724,positive
3,78,91.44444,76.77778,-26.666666,35.333332,-8.666667,0.26973316,-2.4116454,negative
238,55,132.22223,107.77778,-38,55.666668,-17.666666,0.23589359,-2.3196974,negative
44,157,24.222221,29.444445,-15.222222,-0.22222222,15.444445,0.35004318,2.6043034,negative
57,117,7.4444447,3.8888888,4,3.3333333,-7.3333335,0.51036155,-0.98394656,positive
243,166,12.111111,16.777779,-6.4444447,-3.7777777,10.222222,0.33051255,2.2642767,negative
56,243,4.888889,9.444445,-4.111111,-4.7777777,8.888889,0.52543694,2.0336287,negative
89,221,12.444445,19.11111,-10.222222,-4.888889,15.111111,0.44601154,2.3172119,negative
92,104,119.888885,94.44444,-39.88889,58.11111,-18.222221,0.27240252,-2.3262012,negative
114,129,78,55,-24.555555,46.77778,-22.222221,0.30597952,-2.1269891,negative
145,90,32.22222,18.666668,-3.5555556,22.11111,-18.555555,0.4205985,-1.7059416,positive
22,133,0,0,0,0,0,0,0,negative
49,42,74.55556,51.444443,-24.666666,47,-22.333334,0.3229307,-2.1257355,negative
7,18,147.55556,135,-15.888889,26.777779,-10.888889,0.096352234,-2.2146115,negative
2,98,20.777779,13.333333,2.5555556,9.888889,-12.444445,0.35672373,-1.3604367,positive
195,99,11.555555,5.2222223,-9.888889,14.444445,-4.5555553,0.71189785,-2.318885,negative
224,124,56.333332,37.444443,-20.222221,38.444443,-18.222221,0.3480217,-2.1278005,negative
116,211,12.333333,17.777779,-7.888889,-4.2222223,12.111111,0.37534603,2.2920406,negative
75,49,143.11111,122.111115,-31.222221,47.11111,-15.888889,0.18239816,-2.2978394,negative
138,188,74.888885,52.555557,-20.333334,43.666668,-23.333334,0.29951125,-2.047211,negative
217,145,6.5555553,3,3.1111112,3.7777777,-6.888889,0.56415343,-1.0689679,positive
240,190,17.555555,26.88889,-12.666667,-7.6666665,20.333334,0.4093088,2.252231,negative
195,161,51.11111,37.333336,-16.444445,28.88889,-12.444445,0.29470626,-2.3165061,negative
10,223,12.888889,18.444445,-3.7777777,-6.4444447,10.222222,0.33066535,1.9109454,negative
104,122,7.2222223,3.8888888,5.111111,2.4444444,-7.5555553,0.52006173,-0.8321195,positive
102,30,141,120.111115,-30.88889,46.77778,-15.888889,0.18356538,-2.2959888,negative
81,229,10.666667,14.666667,-10.444445,-0.7777778,11.222222,0.49614197,2.5574577,negative
138,133,7.888889,3.6666667,4,4.3333335,-8.333333,0.5582011,-1.0776595,positive
69,68,71,48.666668,-21.222221,44.11111,-22.88889,0.31602636,-2.0695407,negative
114,145,76.77778,54.11111,-26,47,-21,0.31713998,-2.1661513,negative
33,142,0.11111111,0,-0.11111111,0.22222222,-0.11111111,0.11111111,-2.0943952,negative
77,124,5.6666665,2.7777777,5.3333335,1.6666666,-7,0.59589946,-0.7526692,positive
35,135,0.6666667,0,-0.6666667,1.3333334,-0.6666667,0.33333334,-2.0943952,negative
44,233,11.333333,19.555555,-5.7777777,-9.444445,15.222222,0.42217422,1.9504046,negative
58,146,31.555555,18.555555,-13.888889,26.444445,-12.555555,0.42982522,-2.124871,negative
28,188,36.444443,26.555555,-9.222222,19.444445,-10.222222,0.2758629,-2.083566,negative
77,36,130.33334,107.22222,-41.11111,55.22222,-14.111111,0.24633974,-2.387384,negative
179,133,46.333332,32,-14.333333,28.666666,-14.333333,0.3133975,-2.091572,negative
77,78,31.222221,18.555555,-1.7777778,19.88889,-18.11111,0.40196496,-1.610448,positive
189,107,145.22223,130,-23.666666,34.666668,-11,0.13383016,-2.3173838,negative
50,109,9.666667,4.7777777,-9.333333,12,-2.6666667,0.7607343,-2.4139924,negative
123,104,28.666666,16.555555,-4.111111,20.222221,-16.11111,0.4213954,-1.7287898,positive
96,138,2.7777777,0.5555556,-3.1111112,4.888889,-1.7777778,0.9777778,-2.219242,negative
108,59,140.44444,121.44444,-28.777779,42.88889,-14.111111,0.170091,-2.308637,negative
94,144,3.4444444,0,-3.4444444,6.888889,-3.4444444,1,-2.0943952,negative
190,96,115.666664,80.77778,-44.444443,74.55556,-30.11111,0.34293815,-2.2199793,negative
7,154,64,43.555557,-18.444445,39.88889,-21.444445,0.3213451,-2.033077,negative
64,176,62.333332,44,-14.333333,34.666668,-20.333334,0.29405567,-1.9808797,negative
235,22,147.88889,132.88889,-16.555555,30.777779,-14.222222,0.10965454,-2.1462038,negative
150,113,6.6666665,3,4.5555553,3.2222223,-7.7777777,0.5793651,-0.942558,positive
124,101,15.555555,9.222222,-13.222222,16.11111,-2.8888888,0.70008737,-2.4480398,negative
58,122,44.333332,29,-14.888889,30.444445,-15.555555,0.3496519,-2.0748382,negative
236,38,22,11.222222,-13,22.666666,-9.666667,0.54723245,-2.1930976,negative
8,162,12,6.4444447,-5.111111,10.888889,-5.7777777,0.48480532,-2.0449464,negative
5,210,64.333336,44.11111,-17.555555,39.11111,-21.555555,0.3175664,-2.0208955,negative
94,104,69.55556,48.77778,-20.555555,41.444443,-20.88889,0.30307138,-2.0854902,negative
20,137,0.6666667,0,-0.6666667,1.3333334,-0.6666667,0.6666667,-2.0943952,negative
224,95,7.2222223,2.4444444,-7.888889,11.111111,-3.2222223,0.88955027,-2.3489873,negative
222,62,11.444445,3.6666667,-6.888889,15.111111,-8.222222,0.68080807,-2.0341523,negative
245,110,44.444443,28.777779,-15,31,-16,0.35354832,-2.0686526,negative
49,40,141.55556,119.77778,-33.333332,49.333332,-16,0.19453695,-2.3136847,negative
30,56,31.333334,17.666668,-4.7777777,22.88889,-18.11111,0.43595982,-1.7488347,positive
189,68,10.333334,4.666667,-3.6666667,10.333333,-6.6666665,0.534151,-1.780255,negative
11,108,21.11111,12.888889,4,10.333333,-14.333333,0.38875645,-1.3021333,positive
23,55,31.11111,17.555555,-5.3333335,23,-17.666666,0.43507022,-1.7711632,positive
27,62,139.44444,120.77778,-28.666666,42.333332,-13.666667,0.16963542,-2.3142316,negative
137,182,42.88889,30.444445,-10.444445,23.88889,-13.444445,0.28575617,-2.0011246,negative
119,192,74.77778,51.333332,-21,45.666668,-24.666666,0.31279564,-2.0381765,negative
96,135,4.4444447,0.33333334,-2.7777777,7.5555553,-4.7777777,0.92777777,-1.9313321,negative
240,195,60.666668,42.666668,-16.88889,35.444443,-18.555555,0.3003628,-2.0630436,negative
177,33,13.111111,6.6666665,-6.888889,13.111111,-6.2222223,0.547103,-2.0561194,negative
64,186,37.88889,26.88889,-9.666667,21.333334,-11.666667,0.27672648,-2.0463068,negative
214,121,3.3333333,0.11111111,-3.4444444,6.5555553,-3.1111112,1,-2.132635,negative
178,35,19.222221,10.888889,-9.444445,17.222221,-7.7777777,0.4592879,-2.1533325,negative
68,157,30,17.444445,-13.666667,25.666666,-12,0.43888178,-2.1343,negative
80,77,74,52.22222,-24,44.666668,-20.666666,0.31068987,-2.1430485,negative
96,84,30,18,-0.8888889,18.444445,-17.555555,0.39879107,-1.598867,positive
219,176,75.66667,51.88889,-20.88889,46.11111,-25.222221,0.31446242,-2.0306482,negative
52,185,18.222221,24.666666,-13.111111,-3.1111112,16.222221,0.39645794,2.4518359,negative
151,89,41,26.777779,-13.111111,27.88889,-14.777778,0.35127252,-2.0465415,negative
77,177,59.333332,41.666668,-12.555555,32.77778,-20.222221,0.29743084,-1.9404231,negative
104,124,7.3333335,3.5555556,4.4444447,3.4444444,-7.888889,0.5500441,-0.9578401,positive
10,61,24.222221,14,-0.8888889,15.777778,-14.888889,0.41952246,-1.5912062,positive
76,134,63.11111,41.77778,-21.11111,42.555557,-21.444445,0.3411113,-2.0869143,negative
152,155,11,5.5555553,-5.888889,11.111111,-5.2222223,0.5,-2.115567,negative
101,130,6.6666665,3.2222223,5,2.6666667,-7.6666665,0.57539684,-0.87149525,positive
55,80,12.444445,5.888889,-12.555555,16.11111,-3.5555556,0.77528197,-2.4175172,negative
220,149,0.11111111,0,-0.11111111,0.22222222,-0.11111111,0.11111111,-2.0943952,negative
83,96,28.444445,15.111111,-13.111111,26.555555,-13.444445,0.4727645,-2.0860834,negative
119,115,12.888889,6.2222223,-12,16,-4,0.7672355,-2.3909924,negative
