At3,At6,At7,At8,At9,At10,Class
3.3321,68.7253,74.8247,8.4793,0.7759,206.22,negative
2.2504,-1.0495,5.2501,3.5694,21.362,82.6556,negative
3.5139,33.1923,53.0612,-21.9219,10.117,199.46,negative
3.0885,14.9229,35.6104,-15.1241,5.42,230.259,negative
2.5366,4.3012,18.2834,4.7342,15.928,249.637,negative
2.5192,-16.7181,-19.0066,10.239,1.897,149.966,negative
2.6154,6.6349,14.5276,14.4249,5.602,204.254,negative
2.4479,27.1246,26.9558,-6.3283,15.8624,131.1,negative
2.5993,-3.1284,-16.7027,-9.9743,1.646,163.973,negative
2.4023,15.0194,-2.8617,11.7185,23.933,114.229,negative
2.8102,31.1707,18.1519,-5.9338,2.1648,213.781,negative
2.6651,-37.0489,8.4006,8.8706,39.2971,112.665,negative
3.1189,40.8972,-20.7079,-11.99,1.198,207.976,negative
3.6415,18.3476,53.4874,21.1622,0.968,228.008,negative
2.596,-0.8051,-5.5595,-14.9049,70.193,72.6392,negative
2.4249,20.6897,18.9776,-10.9609,23.7678,151.173,negative
2.8309,-10.8869,-22.0762,-8.2597,5.898,154.428,negative
2.1446,-1.5119,7.907,-5.1664,66.271,201.339,negative
2.9373,-26.7256,-17.9222,-10.849,16.521,218.888,negative
3.9142,-103.367,70.6316,-32.505,5.526,228.14,negative
2.4023,-26.1067,-14.0198,5.1836,15.634,152.442,negative
2.7738,31.8128,18.9666,-8.7419,15.547,217.474,negative
2.3646,-1.219,3.5963,9.8591,0.1708,88.237,negative
2.8426,-107.863,-87.3744,-20.5931,8.2015,273.158,negative
2.6299,75.0829,50.9593,-25.1506,0.482,301.252,negative
3.2895,44.4098,49.0954,32.7351,0.404,226.76,negative
2.5289,15.7258,-13.5556,11.3862,2.572,223.795,negative
2.9692,26.438,45.5527,-13.7209,0.6186,356.707,negative
2.7835,13.8402,19.1444,-20.7635,43.7885,147.107,negative
2.9571,60.3155,62.1973,-11.0676,7.795,318.007,negative
2.6924,1.2766,17.2458,6.3163,22.8702,169.241,negative
2.4393,12.8833,28.2088,-4.2739,21.853,193.075,negative
3.2045,47.2419,54.7852,28.4108,2.57,303.346,negative
2.9576,-42.9887,31.882,-14.1963,2.325,296.595,negative
2.5971,36.3495,15.146,-11.3102,2.529,125.028,negative
3.4361,29.7269,45.0492,-20.5077,1.267,391.406,negative
2.7927,-24.9097,-30.3497,15.5359,3.198,105.392,negative
3.9307,15.5649,70.572,25.4281,0.8501,249.883,negative
2.6335,-73.0126,37.7748,4.0351,2.4634,268.036,negative
2.1477,-14.8886,2.6711,11.8531,28.553,192.14,negative
3.0702,-82.8951,-79.0104,17.1011,3.573,279.306,negative
3.6328,-130.07,104.715,17.5309,8.0112,198.331,negative
2.5185,10.598,15.9701,-17.7075,14.9967,203.366,negative
2.7782,-96.1277,24.4761,16.1435,10.426,236.152,negative
2.6123,27.1143,19.0649,9.4098,22.259,182.55,negative
3.3729,23.1737,-26.8253,14.4202,1.586,232.895,negative
2.1156,-23.2915,-12.6647,6.6528,27.9743,177.286,negative
3.084,40.3918,32.979,25.4067,3.905,171.15,negative
2.1123,14.9591,-8.3363,-8.7452,4.803,202.092,negative
2.9248,22.8397,55.9957,10.4966,7.8247,257.096,negative
2.4175,-18.3682,-12.064,7.1382,18.6497,104.611,negative
2.1599,20.468,13.8313,4.9394,31.0284,186.238,negative
2.6637,23.5462,25.9408,-3.6015,8.1316,238.754,negative
3.4115,-74.1327,-59.6968,-31.9915,14.227,296.466,negative
2.7139,-38.0924,-19.9217,-8.9393,2.7663,220.962,negative
2.7135,-16.8433,-31.4075,-6.6655,3.3124,216.158,negative
3.6595,41.1593,62.5019,15.8945,4.3753,248.368,negative
2.4616,39.619,63.3203,6.2318,58.555,186.794,negative
3.5289,-6.6618,53.8253,12.2056,1.797,219.94,negative
2.2304,-5.3881,16.5079,7.8064,86.1169,34.6583,negative
2.1255,-13.5401,4.1221,9.4859,67.4915,183.269,negative
3.081,15.3647,35.0869,13.535,4.4764,258.15,negative
2.2844,-34.9859,18.1458,6.347,37.511,205.85,negative
2.9385,76.1369,-32.53,11.4219,3.0261,224.298,negative
2.3404,4.5206,14.0045,0.5934,29.191,159.815,negative
2.7649,35.146,-24.8968,-5.8808,1.085,222.346,negative
2.7486,-13.8151,12.3317,-17.1105,13.2785,201.187,negative
3.4518,140.904,116.453,-18.5268,4.0716,217.376,negative
3.1188,26.6665,27.3017,23.5292,14.985,177.835,negative
2.7517,-10.1345,-24.9739,-8.4211,18.7887,142.75,negative
2.3692,-3.3234,6.3665,-8.1195,11.404,131.501,negative
2.3253,3.0502,-10.5176,-11.1042,61.51,161.396,negative
3.2174,25.1115,53.2844,-7.2291,9.2116,219.278,negative
2.8045,32.6171,42.1082,-23.6063,11.1895,269.424,negative
2.238,15.3367,19.5778,7.9295,56.0249,97.4132,negative
3.0065,-71.6707,31.34,19.6819,15.0473,272.608,negative
2.5244,27.3099,28.0062,-8.1598,22.478,178.469,negative
2.9327,-7.3003,-26.439,8.9795,8.849,262.751,negative
3.2105,60.4266,21.5231,-8.1682,2.2837,198.016,negative
2.3502,6.3253,-10.6362,7.6939,21.666,168.314,negative
3.0699,101.62,110.17,17.038,10.8666,284.747,negative
3.9115,14.9805,98.1006,26.4236,4.894,287.302,negative
2.4518,6.0928,11.782,-6.6522,80.5721,135.544,negative
2.683,10.977,-21.7731,-5.3946,12.395,238.556,negative
2.4338,15.8718,-16.3465,-0.5974,48.996,32.537,negative
2.5045,6.9908,22.618,5.7368,11.3112,117.087,negative
3.0615,-152.978,109.93,23.0221,3.8617,177.848,negative
2.9963,9.2118,28.5863,-8.8036,5.212,176.803,negative
2.5372,1.881,-3.8675,-18.0159,21.346,132.83,negative
2.2109,-0.586,1.0294,-4.2404,69.8962,216.185,negative
2.4518,-1.9127,5.0444,-5.3621,40.6918,205.39,negative
3.3077,2.5949,42.6917,19.4383,0.2716,332.491,negative
2.5434,-8.7048,-18.0407,-7.4007,64.279,107.234,negative
2.2945,20.9162,18.7941,9.8703,59.294,216.512,negative
2.8404,4.0515,16.2811,11.5845,16.727,185.537,negative
2.8202,-30.7915,21.4761,-17.9278,6.2941,330.619,negative
2.7259,-53.2244,-39.5128,-15.9558,2.565,288.182,negative
2.2648,-1.2639,3.0816,7.8491,31.9616,278.349,negative
3.2913,66.4239,65.6445,-13.1869,0.1015,300.69,negative
2.7679,-147.994,76.9637,-8.8445,0.5051,237.756,negative
2.2028,17.4198,18.0188,-6.1225,30.257,242.563,negative
2.2956,-20.7168,-7.9213,-11.0813,84.1351,124.255,negative
2.3784,12.9755,12.8222,-15.1791,17.7641,126.346,negative
2.7344,21.2478,24.5918,-10.8637,5.858,122.236,negative
2.8603,9.1311,46.7094,16.8484,1.1998,349.763,negative
2.3086,14.5015,10.9956,2.4047,73.4998,41.259,negative
2.248,10.1696,20.6071,0,0,100.169,negative
2.8814,8.8321,-16.5257,-14.4703,32.6827,53.2158,negative
2.7756,-6.6857,8.7238,6.5997,2.3698,209.778,negative
2.4216,-19.1632,-17.3796,-15.7077,42.506,138.949,negative
2.7585,21.783,33.3994,30.3932,56.554,118.82,negative
3.0732,26.0423,58.615,-23.5047,3.2204,300.601,negative
2.3598,-13.2691,-19.477,-8.6011,63.099,56.5891,negative
2.3043,-30.1956,-12.9328,10.0491,36.4389,152.569,negative
2.8576,12.477,32.0425,-9.5531,2.219,147.678,negative
2.9403,59.0774,26.6164,-13.1682,7.917,167.038,negative
3.1488,-43.8206,31.3971,-19.5009,2.3595,286.875,negative
2.8684,9.3074,28.9764,-17.9516,18.5652,281.671,negative
2.5838,-55.1437,30.195,-10.4971,9.497,125.626,negative
3.8613,-53.3292,77.7325,22.1634,5.239,309.13,negative
2.5257,2.5675,19.0496,8.5085,55.6963,70.7783,negative
3.0298,-13.9348,36.5453,3.0183,4.7341,242.555,negative
2.9227,-51.0273,-75.4066,12.9273,2.0319,310.737,negative
2.6642,3.6149,-18.208,9.8634,2.4949,213.169,negative
2.357,-5.0412,-20.0564,-8.3628,36.1048,139.681,negative
2.601,18.4276,25.0693,14.006,34.4278,182.817,negative
3.1992,65.8724,67.9882,17.0617,2.091,245.683,negative
2.658,-2.211,12.0845,4.3089,2.2951,178.527,negative
2.534,20.4739,15.7521,10.8674,6.201,215.073,negative
2.4495,12.6109,6.8389,-7.3042,17.1307,190.147,negative
2.4183,-44.1834,15.9759,5.7684,5.177,226.568,negative
3.4034,0.4826,50.4368,-37.1945,10.316,331.963,negative
2.8038,3.1403,28.0751,-15.3392,17.067,136.668,negative
2.5922,-6.4752,-10.0721,-7.5444,9.2904,132.145,negative
2.1319,12.7827,5.8317,-9.5705,56.4494,166.803,negative
2.9987,-4.2095,-5.3399,18.5449,77.094,60.8754,negative
2.7239,9.9358,9.9506,15.6597,75.388,91.3365,negative
2.4074,-13.8392,-18.359,7.9794,14.9106,171.393,negative
4.0284,18.4065,74.3498,-18.8167,3.692,276.962,negative
2.5289,0.3788,-12.8277,5.7442,6.2697,216.192,negative
2.4005,-29.5819,6.9841,8.7935,30.9668,204.558,negative
2.6537,-74.2941,-30.7359,-8.6304,2.4533,306.127,negative
3.2053,-0.5942,23.577,3.9269,1.086,328.602,negative
2.0774,15.309,-6.4504,-11.3955,36.458,190.893,negative
2.7536,-79.4267,30.927,11.7094,10.0836,252.95,negative
2.6693,19.3865,16.7718,-10.2249,5.4091,214.258,negative
2.7543,25.2085,-6.0954,8.1137,14.5024,208.083,negative
2.1538,23.0528,17.5986,0,11.469,130.662,negative
2.6154,32.7394,38.5268,-12.0441,18.8358,142.196,negative
2.2227,-0.158,3.675,-2.7717,26.3124,202.697,negative
2.5688,-22.7362,-18.3527,-7.6625,3.443,217.13,negative
2.4669,53.5414,53.0839,-15.6082,5.663,162.499,negative
2.4014,13.7201,-18.7301,10.3779,38.3827,166.668,negative
2.6289,6.0189,26.4128,10.5198,26.7977,176.472,negative
2.5641,-15.6993,-18.1053,-9.3697,26.398,200.807,negative
2.7173,49.0415,7.0832,-6.4088,5.0738,197.672,negative
3.4919,-77.1629,38.6336,-10.8753,0.6463,264.024,negative
3.3198,1.4511,57.6754,-16.2244,4.418,277.086,negative
2.2368,9.9375,10.0252,-7.3446,26.61,205.79,negative
2.3345,-13.6858,-18.5907,8.3314,74.888,85.1084,negative
2.49,-21.7143,-5.9541,7.0785,14.1145,168.869,negative
2.1414,24.8016,16.9511,0,77.6551,186.17,negative
2.8876,29.6089,30.2589,5.0611,1.273,187.037,negative
2.3936,0,0,16.8777,82.278,193.359,negative
2.1021,24.4014,10.5652,-6.658,42.9804,172.796,negative
2.6488,13.2985,-22.7664,-15.2174,78.0997,93.7728,negative
2.5441,1.1429,-10.4469,10.0694,36.6853,190.777,negative
2.9039,34.8938,34.3343,-19.3562,3.6658,245.11,negative
2.7782,22.0099,31.4377,8.1766,3.7329,205.821,negative
3.3737,39.422,61.1586,15.2836,19.5424,145.529,negative
2.1477,-13.7597,4.9355,-9.777,23.3048,224.687,negative
3.594,-36.4774,58.9418,11.3954,0.3565,303.15,negative
2.642,29.4535,19.9552,8.7978,15.18,227.911,negative
4.0433,48.7037,82.3771,26.4863,6.463,135.973,negative
3.889,50.7049,76.7223,14.6926,2.9112,233.403,negative
2.828,7.2028,22.4112,6.3171,4.7061,223.765,negative
2.1903,-1.2559,7.3274,5.0307,49.511,117.413,negative
3.1755,-39.5699,61.0268,-6.2394,3.18,290.166,negative
2.6165,0.5659,-20.4636,-11.773,47.723,140.81,negative
3.03,41.3969,25.5135,-10.9017,10.7848,161.616,negative
3.5539,-70.8148,70.989,20.8649,0.509,257.942,negative
2.2589,-1.3323,7.4065,-4.9944,10.1245,184.334,negative
2.6335,62.3071,-20.6643,6.1877,3.7958,182.629,negative
2.2648,23.656,18.97,10.3637,62.1533,168.74,negative
3.9908,-15.7201,54.3073,-22.3089,1.7611,314.719,negative
3.5139,52.2077,82.4724,11.7413,16.624,218.047,negative
2.9937,5.4524,11.1244,21.8954,13.678,166.774,negative
3.5137,-29.9697,73.4846,-8.0222,7.053,309.389,negative
2.9175,-0.6032,19.001,-7.8273,15.634,152.115,negative
2.8901,-1.4694,-6.3293,7.6653,9.43,181.171,negative
2.8594,-1.6146,11.598,-20.8636,87.2246,63.4176,negative
2.4175,26.4522,23.9408,10.2865,7.251,205.718,negative
2.4526,10.6048,19.2467,-5.9711,7.8401,163.859,negative
2.2504,-5.3761,16.3988,-9.2864,3.294,73.5772,negative
2.4074,4.8383,24.3051,10.0181,7.3755,125.237,negative
2.1287,4.4667,-11.4998,-4.9094,80.558,129.454,negative
2.6385,-21.2358,-13.2897,8.6205,2.8656,98.6622,negative
3.5008,39.7425,57.9644,19.4394,15.8268,188.191,negative
2.2266,-3.6479,8.9679,2.9357,37.739,100.395,negative
2.7267,23.3593,18.5998,9.827,9.364,143.668,negative
2.3243,21.7985,10.2619,4.2935,76.9471,92.1175,negative
2.2844,12.426,20.1132,5.066,82.9372,182.541,negative
2.8573,51.686,35.2293,16.6966,9.83,279.156,negative
2.7408,-68.0104,-21.1076,10.6317,3.9385,313.168,negative
2.3075,1.2086,-6.3121,4.4879,48.278,119.372,negative
3.2438,-59.8012,40.1941,-5.8131,2.258,300.6,negative
2.7653,-23.7186,-11.255,-6.5277,19.049,240.332,negative
3.2772,-164.145,81.4377,-17.8232,4.7858,317.884,negative
2.5623,22.312,10.7439,9.3678,34.1165,114.058,negative
2.6707,-0.8959,21.8321,-14.3271,3.565,101.943,negative
2.7368,0.7921,-11.1368,-6.5278,15.139,132.43,negative
2.5933,16.3189,16.3819,12.9278,34.356,141.023,negative
2.1508,-0.2118,5,1e-04,46.1424,216.186,negative
2.3883,13.5323,18.1708,10.1494,89.1927,161.428,negative
2.07,23.2778,11.7704,6.1203,45.312,149.399,negative
2.6547,-45.7927,23.598,16.006,13.0019,143.363,negative
2.1804,-15,-0.3975,11.9048,67.6577,118.383,negative
2.639,13.7388,-26.3934,9.5327,5.485,223.612,negative
2.4778,11.3212,12.6389,15.0341,10.741,200.478,negative
2.2911,15.0407,-5.261,-11.6368,30.606,146.479,negative
2.4533,29.5337,21.3007,7.7872,51.9091,101.112,negative
3.4808,-51.0279,63.4326,22.1025,3.045,311.037,negative
2.896,67.8101,15.3768,-14.3248,10.922,145.513,negative
2.8974,-65.1137,-31.1872,18.5815,14.911,300.164,negative
2.5024,61.0644,52.0813,-10.239,19.884,172.128,negative
2.3294,-29.3971,8.5547,9.0607,8.4031,157.321,negative
3.1335,30.1712,-16.1682,9.1699,18.183,133.325,negative
2.4108,2.1079,-9.2332,-9.5437,38.495,138.628,negative
2.8943,-1.8965,-20.03,-9.2186,11.9637,167.174,negative
2.4433,38.4014,-16.437,6.4502,65.9551,56.2666,negative
2.8624,-132.54,60.8005,22.7588,7.5361,197.819,negative
2.1538,-15.2792,6.4392,11.4076,18.908,166.225,negative
2.6585,28.8176,32.9627,5.8394,3.4872,186.742,negative
3.4508,-27.0864,-67.2331,15.5624,4.669,353.462,negative
3.46,39.9312,38.9805,21.6833,0.545,256.112,negative
2.4997,-1.4922,21.1498,-6.049,3.7736,194.352,negative
2.6693,-124.497,79.9403,-13.8176,1.4029,215.52,negative
2.6107,57.5241,63.4487,16.7601,12.706,137.916,negative
2.2967,14.3938,15.382,-1e-04,21.138,144.089,negative
2.7589,-10.5292,-22.7174,12.3255,5.7523,172.735,negative
2.3032,-6e-04,-0.3013,-4.7386,45.5168,148.317,negative
2.29,-0.1476,3.7763,-5.5089,38.6221,99.682,negative
2.6484,11.1497,-20.3102,-16.3719,38.236,154.766,negative
2.736,8.2379,15.8766,-10.4746,37.3197,64.5903,negative
2.899,27.1665,31.6882,9.4953,23.28,128.97,negative
2.5484,22.8678,23.1648,-6.5528,7.1396,153.646,negative
2.2253,2.0416,-15.0238,-8.1715,2.1861,168.749,negative
2.3927,-1.7807,13.5618,-9.8848,42.0149,105.273,negative
2.4713,0.5862,-3.4544,-5.6358,14.781,54.3459,negative
2.8663,22.1002,21.3391,-9.7653,0.094,159.321,negative
2.9196,44.6238,23.9267,-11.1462,11.985,151.2,negative
2.5949,45.302,28.3501,2.7126,11.1458,175.357,negative
2.7497,-82.3078,-37.6572,10.9989,2.826,248.444,negative
2.5999,12.8776,-8.3443,11.3953,15.682,238.771,negative
2.3646,25.5521,11.9222,4.9203,4.458,258.237,negative
2.7152,70.3456,70.2992,8.8099,21.9358,112.144,negative
2.7093,1.221,22.8899,-10.4807,16.234,119.655,negative
2.0273,24.1448,10.4401,6.2328,34.1392,189.197,negative
3.934,-87.612,57.1757,27.5074,3.809,270.656,negative
3.0732,19.2145,32.657,13.3838,7.9513,206.328,negative
2.5441,10.5786,17.7972,-10.9103,14.006,149.888,negative
2.1688,-15.5998,8.0692,-10.8045,49.7574,96.1815,negative
3.0726,-33.8483,-65.466,-17.6755,1.8752,296.758,negative
2.4116,0.7063,3.0524,-8.5378,61.787,114.63,negative
2.8837,16.8669,42.2383,-11.3058,14.536,171.486,negative
2.8762,1.4113,13.0096,18.5879,61.2522,33.1058,negative
2.2041,20.4518,19.9955,11.4957,7.597,81.0011,negative
2.3811,41.0632,9.8261,-11.4974,18.1579,170.367,negative
2.9983,20.979,38.5368,-10.1579,4.659,227.408,negative
3.1745,38.8147,34.6809,-10.3056,10.3511,168.249,negative
2.8182,-7.6944,-18.7768,12.6197,31.247,188.174,negative
2.3096,-8.339,16.5115,-7.031,46.1771,156.999,negative
2.1804,16.4336,-10.2109,6.6055,9.612,147.124,negative
2.8713,23.3629,35.481,-12.0547,6.0528,233.292,negative
2.7173,-9.711,-28.7833,9.0372,6.902,199.277,negative
2.4921,16.0017,22.1589,7.0006,11.3175,198.531,negative
2.6101,9.8875,26.449,10.0203,9.2301,173.22,negative
2.7466,17.2639,-12.0385,10.4432,12.605,125.972,negative
2.5237,-3.8289,18.361,11.1617,63.146,130.112,negative
3.1461,61.5817,68.8218,30.1167,18.969,226.081,negative
2.5315,9.9874,22.557,9.6102,38.4602,65.1465,negative
2.4843,22.49,23.7883,9.4817,14.572,206.077,negative
2.2304,-6.6795,17.3249,5.3727,74.454,148.084,negative
2.5527,-2.3099,-15.2097,-7.3677,13.427,203.418,negative
3.6055,42.9693,40.3755,-11.4678,10.9222,148.848,negative
2.4289,-8.242,-14.9746,8.7465,22.106,128.517,negative
2.7631,-5.3737,-28.201,-11.3275,1.1643,252.792,negative
2.7071,-8.9761,-19.5477,-7.2974,3.2582,236.534,negative
2.9557,34.8216,17.8174,7.8104,2.7747,164.896,negative
2.9834,22.2503,23.8099,-10.5547,10.4413,130.472,negative
3.5263,61.8615,82.1158,-20.363,3.888,170.419,negative
2.9058,13.0041,-21.6409,11.243,41.9658,74.633,negative
3.0073,8.7516,22.6513,-15.8655,6.5171,196.023,negative
2.5781,33.9763,17.7148,5.3636,9.2321,232.365,negative
2.4322,-80.4002,34.7576,7.5747,23.091,289.195,negative
3.1707,36.9478,31.616,11.2067,9.911,115.887,negative
2.4487,0.5383,23.9239,-6.0726,0.732,166.646,negative
2.4601,38.4167,19.9181,6.58,1.67,235.162,negative
3.1201,8.0714,20.0996,5.3389,13.3421,233.669,negative
2.1446,-12.6634,-4.8272,-4.8971,1.4342,143.22,negative
3.8202,64.0072,81.4214,33.9887,1.5887,290.428,negative
2.2529,-1.8073,4.8846,7.8204,76.9479,198.759,negative
2.5434,12.5934,12.505,7.3892,12.0487,231.183,negative
2.5587,3.4799,-3.2643,8.8301,12.336,156.209,negative
4.2194,43.6374,92.9814,15.5312,2.128,224.478,negative
3.0785,-15.0928,-79.3473,14.4769,72.887,133.899,negative
2.7649,17.0549,32.6086,-14.6188,40.152,156.488,negative
2.8261,-46.6829,41.2934,-6.1147,1.388,283.481,negative
2.3892,36.5545,18.0578,7.1788,17.9541,173.489,negative
2.9545,30.7333,-23.7584,-9.3106,13.4953,160.14,negative
2.2028,25.3638,7.4423,6.4396,63.031,172.977,negative
3.1411,-35.8371,40.2262,-16.3337,6.81,147.687,negative
2.541,-0.118,19.3682,-13.0363,51.452,76.9939,negative
3.2788,15.4211,36.6586,-7.268,9.528,218.432,negative
2.4579,21.1458,22.3152,6.7807,7.276,218.277,negative
2.3314,-8.2082,-13.0703,-12.8604,14.963,111.538,negative
3.5998,17.8072,69.5388,-22.523,4.7264,256.773,negative
2.4713,-2.9326,7.9165,7.4393,67.2725,67.4759,negative
2.6781,14.9679,41.5894,4.334,17.82,212.616,negative
2.243,-3.3785,7.8378,7.5567,87.0791,238.214,negative
2.3522,3.7689,-5.8336,-8.109,52.09,43.7205,negative
3.2265,-5.8709,25.6648,24.3848,33.8695,114.013,negative
2.4191,-0.7211,5.3653,10.4427,0.327,179.094,negative
2.9071,11.6496,21.9013,17.3717,11.785,192.709,negative
2.4401,10.2104,19.3256,1.7938,1.608,371.804,negative
3.1768,-12.0406,-16.8023,17.2307,12.867,167.686,negative
3.4686,-39.9696,68.3345,22.2578,2.0787,290.624,negative
2.616,-45.0612,19.1054,-11.1177,47.1486,70.6447,negative
3.2,-94.0913,51.2483,-15.1387,7.244,236.621,negative
2.851,30.5149,32.3056,16.0168,11.5541,283.154,negative
2.2553,0.7126,-4.2068,7.8356,33.7063,126.62,negative
3.224,63.2486,37.9565,5.1343,0.152,243.169,negative
3.4147,23.8853,38.0472,15.3859,3.7004,355.073,negative
3.7945,45.624,-50.2002,23.4388,1.288,373.941,negative
2.9055,-7.2898,-17.3721,-10.7677,14.5326,184.115,negative
4.0082,79.1005,84.8883,-21.2947,1.9247,304.475,negative
2.9479,-3.0463,28.0419,-13.7728,0.595,271.668,negative
2.3522,5e-04,0.4974,-7.3115,19.37,55.0786,negative
2.8506,0.8727,18.0119,7.4675,1.1537,120.834,negative
3.2015,8.0752,28.6155,-2.9876,10.598,252.088,negative
2.0107,2.0146,-9.7705,5.9924,87.7875,129.671,negative
2.5557,6.3374,16.1264,4.2494,28.298,76.802,negative
3.0374,24.955,27.1432,16.2558,16.5465,130.289,negative
3.365,44.3216,71.1197,-9.3964,2.2043,200.034,negative
2.3802,38.4276,-9.0805,12.1028,19.1216,176.971,negative
2.7705,-115.624,69.9784,15.7249,5.468,243.318,negative
2.8303,41.5039,23.166,9.8502,1.5,191.31,negative
2.7206,18.0118,23.6865,3.785,23.478,157.695,negative
2.8531,94.716,-41.8713,10.5286,4.9204,251.694,negative
2.2135,14.9715,-5.4779,-11.5852,71.829,139.62,negative
2.2707,10.8475,9.6944,9.8971,30.754,87.7124,negative
2.4564,-6.067,-16.3832,-11.4396,49.456,89.3684,negative
2.4764,-12.7593,-18.5917,5.7794,41.331,195.382,negative
3.1793,5.4332,19.3258,10.4092,1.3785,239.515,negative
2.3711,-0.9829,5.7716,-5.9806,45.5211,148.163,negative
2.7547,-28.116,21.8879,14.4097,3.7246,138.428,negative
3.0953,-5.8437,-11.8352,17.1565,82.6024,70.0088,negative
2.4448,27.6969,23.227,6.6783,11.659,209.914,negative
2.9939,11.8885,40.388,-14.6321,7.3372,243.33,negative
3.1166,11.5249,27.9829,-11.9406,0.092,193.579,negative
2.266,15.6097,-9.413,-6.6502,78.9582,121.175,negative
3.3708,47.178,56.4123,-12.3627,6.494,254.929,negative
3.0654,-56.3223,40.8411,19.1479,8.8062,285.064,negative
2.8395,-56.0023,36.9873,10.9978,2.023,305.823,negative
2.8896,-13.3295,-32.1363,7.0214,4.166,220.731,negative
2.1917,11.9726,8.2394,-10.2116,9.046,41.3399,negative
2.2945,9.6306,20.2117,-8.4187,8.711,198.71,negative
3.8903,8.3381,36.7097,28.2082,6.31,235.98,negative
2.9462,-14.2151,-16.3513,-16.35,23.42,147.593,negative
2.786,-1.8632,18.4646,7.8791,14.9592,132.233,negative
2.7404,-44.1893,43.6811,-10.9394,4.862,286.406,negative
2.7067,3.4712,-34.5551,7.9535,4.9965,185.966,negative
2.5302,-2.1268,4.528,3.4228,5.4134,154.563,negative
2.6238,-78.9582,-21.8642,11.3134,13.734,319.286,negative
2.9474,31.9148,31.5061,-6.1019,1.9292,139.977,negative
2.0473,23.5513,11.6434,-6.331,82.8039,245.893,negative
2.4526,-123.689,-84.3934,-3.3209,7.1941,311.726,negative
2.3096,21.9276,10.3016,-5.5929,26.126,229.774,negative
3.0156,-85.1763,31.3646,17.3637,9.664,255.202,negative
2.8968,14.854,7.4557,7.0755,2.0107,224.925,negative
2.7247,34.6867,-22.9435,-14.9478,11.7631,164.756,negative
2.5289,11.7728,19.6799,8.7618,24.439,90.4348,negative
2.055,1.3219,-10.0212,1e-04,67.2339,197.231,negative
2.3856,-8.4496,-11.5635,-5.1179,29.023,225.222,negative
3.1074,54.2967,-23.6248,14.5762,6.616,184.4,negative
2.5179,1.4159,-8.3347,-8.0266,88.9075,40.5485,negative
3.2981,57.6971,96.8998,11.66,0.227,245.034,negative
2.372,22.994,26.966,-10.7379,59.7912,132.003,negative
3.2172,47.8174,40.8954,15.0326,1.2155,257.514,negative
3.2629,-7.9939,39.3279,-14.6791,1.7086,237.663,negative
2.8998,-2.8043,-38.8922,11.2894,1.649,179.607,negative
2.2055,1.3084,-7.1052,0,13.733,109.437,negative
2.4273,16.2739,-4.2368,8.6716,74.837,68.8021,negative
3.1614,15.1029,35.1691,21.4097,4.158,271.967,negative
4.2324,-19.7314,78.2619,62.2262,3.825,220.726,negative
3.1861,53.4752,41.4943,-12.426,1.039,173.496,negative
3.4249,-83.3317,60.9164,-24.1194,12.336,260.772,negative
3.0637,14.685,31.5055,11.8769,2.4506,164.399,negative
2.4793,20.1292,24.5732,-11.798,26.53,143.245,negative
2.8306,101.93,56.4396,-12.7818,4.687,297.552,negative
2.5403,14.6651,25.0272,9.9029,17.905,62.6579,negative
2.7892,-18.0265,18.0628,19.9911,35.915,232.215,negative
2.2082,25.67,6.2692,-6.767,3.2088,207.818,negative
2.5263,5.984,-22.063,-14.27,3.3657,136.97,negative
3.3585,-61.572,63.5636,13.3271,2.5743,268.116,negative
2.6253,16.8376,29.6012,-10.3231,16.5441,227.715,negative
3.5509,-17.5889,-47.842,15.3515,0.7,367.97,negative
2.7631,51.7179,66.5987,-8.2886,1.0325,159.286,negative
2.4541,-29.0313,-24.5179,-10.8125,15.486,156.299,negative
2.2889,1.4197,-10.9322,-5.6139,25.33,90.935,negative
3.0296,51.4898,46.9723,-9.7504,21.9881,294.823,negative
2.5112,-27.9496,-10.3891,9.6219,14.2807,171.262,negative
2.6238,-3.3615,-13.8349,15.7854,71.363,121.292,negative
2.7067,-15.9815,14.8964,-8.8782,2.335,150.991,negative
2.2355,-1.0363,-10.5534,16.8676,29.692,224.387,negative
2.8837,66.0918,57.6959,-12.1468,8.806,246.525,negative
2.3747,-3.1107,6.4167,7.9088,37.168,154.307,negative
2.4191,-4.0808,12.5291,6.4772,46.2304,160.552,negative
2.4564,0.0572,20.5967,-9.3139,27.6552,223.995,negative
3.243,71.0278,95.8359,34.8795,22.571,160.652,negative
2.7443,18.3663,4.8267,8.9724,0.758,148.265,negative
2.3483,-5.7295,16.844,-5.1049,27.036,100.209,negative
2.5283,-12.1772,-28.6591,1.984,9.941,218.436,negative
2.5428,-26.038,-8.6966,-11.0265,7.7165,210.361,negative
2.3865,12.7907,15.8683,-4.076,2.817,142.86,negative
2.6871,52.1226,-17.8683,11.412,0.8604,155.93,negative
3.6543,22.2803,35.1345,-20.8751,3.374,73.2469,negative
3.5638,-95.0042,77.1037,-21.44,4.714,236.039,negative
3.4431,65.321,64.9085,-13.5131,5.4805,196.073,negative
2.6439,77.2697,57.3671,17.5389,12.5712,305.966,negative
2.601,27.4684,-9.8819,-7.4203,3.6007,158.11,negative
2.9731,60.3419,64.8438,-11.3324,15.494,186.18,negative
3.0851,8.0881,35.6662,-13.2544,2.5722,218.303,negative
