At3,At8,At9,At10,Class
2.7846,8.0377,2.106,178.061,negative
2.9795,-11.673,17.6219,245.082,negative
2.1287,0.5699,52.881,125.609,negative
2.851,-15.2995,3.003,80.5213,negative
2.1804,11.6716,7.8457,196.079,negative
2.88,-9.9875,1.2725,211.948,negative
3.083,-22.9576,34.5241,128.222,negative
3.2955,15.7327,1.2947,233.194,negative
2.8007,-4.4205,6.3649,237.727,negative
3.6396,33.3663,6.658,107.841,negative
3.1425,-13.7954,25.8692,169.83,negative
2.7197,6.29,7.6218,169.222,negative
2.4624,5.6396,22.4722,213.275,negative
2.6679,11.7531,22.8802,126.28,negative
2.48,-1.2889,27.6555,168.025,negative
3.9526,17.6898,0.849,288.849,negative
2.1383,-5.6148,89.7647,110.838,negative
2.4594,8.239,11.9867,193.958,negative
4.4222,-58.3964,12.6281,252.038,negative
3.2026,-9.5015,3.627,195.093,negative
2.4921,-2.7892,4.5268,175.637,negative
2.9713,15.78,3.4486,274.863,negative
2.4133,3.5961,26.03,138.247,negative
2.2822,11.2379,6.918,172.337,negative
4.286,21.439,0.0591,293.621,negative
2.4378,3.5595,30.2511,173.673,negative
2.2672,-6.6026,82.557,102.127,negative
2.4983,10.8348,9.4546,166.389,negative
2.3802,6.3235,32.9032,184.826,negative
2.9063,-14.723,14.7852,275.447,negative
2.9496,-25.7646,1.9931,245.718,negative
2.4191,-15.0106,47.2791,99.5487,negative
2.0626,6.3003,86.497,130.298,negative
2.8567,11.5331,6.0417,247.532,negative
2.4764,-2.972,89.3334,155.394,negative
3.4098,36.4355,14.769,124.628,negative
3.77,22.1912,9.487,96.3426,negative
3.1265,-7.5803,24.038,78.5815,negative
2.9952,-2.3113,4.2561,174.876,negative
3.0819,-15.5033,14.283,214.496,negative
2.6613,9.3811,9.1753,109.133,negative
2.7197,15.8094,1.2256,293.199,negative
2.3531,6.3463,25.441,192.77,negative
4.2023,48.1265,1.29,247.228,negative
2.4409,-6.908,34.667,188.074,negative
3.5765,19.3129,8.1473,203.565,negative
2.8722,8.4573,9.518,190.556,negative
2.9666,-11.3622,3.5273,212.538,negative
2.055,-5.9361,23.4492,140.246,negative
2.1833,-11.5853,38.0087,66.0699,negative
3.008,22.3862,5.1143,342.284,negative
3.1316,-12.3246,6.772,227.296,negative
3.494,-13.1392,5.47,285.277,negative
2.2577,18.0322,81.5685,177.191,negative
3.3105,-16.7046,1.667,246.854,negative
3.0088,9.8772,3.265,225.938,negative
2.9617,4.0484,16.39,178.782,negative
2.3212,-1.9102,0.039,212.271,negative
2.8546,-11.9384,2.039,257.543,negative
2.86,-7.6822,5.884,229.414,negative
2.8558,-11.4819,2.2496,221.213,negative
3.0267,18.8084,25.219,135.89,negative
2.9682,-8.438,6.074,185.927,negative
2.6128,15.1027,6.552,344.887,negative
2.3473,1.3333,20.6134,198.947,negative
2.9484,-7.3799,4.3032,277.867,negative
3.1469,-8.0839,3.917,266.082,negative
2.1351,0.5806,53.022,112.656,negative
2.5521,-7.4991,5.271,197.461,negative
2.1222,5.9074,18.8504,187.639,negative
2.7924,-10.3462,12.006,227.853,negative
2.7871,-10.8934,4.783,253.844,negative
4.1703,44.9689,8.013,249.695,negative
3.1984,9.2933,3.6,177.547,negative
2.233,-11.0398,71.1985,180.764,negative
2.9643,7.2892,8.7761,172.188,negative
3.4837,-24.559,1.213,358.409,negative
3.0436,-15.3061,2.929,276.164,negative
3.2078,-11.8012,7.4381,245.221,negative
2.8519,-10.0456,2.967,186.762,negative
2.6165,-9.5995,25.723,229.144,negative
2.3385,-6.4429,55.451,224.775,negative
3.7191,17.9328,0.519,262.125,negative
2.2304,5.5536,37.882,236.636,negative
2.7029,6.0334,12.6816,302.801,negative
2.4158,11.517,37.454,108.484,negative
2.5085,9.9707,6.3074,165.483,negative
3.6064,22.0354,31.1596,122.894,negative
2.4273,14.1027,77.863,224.446,negative
3.2317,19.7895,6.8605,262.294,negative
2.4314,-9.9355,54.769,45.1365,negative
3.5462,5.0006,0.4249,230.527,negative
2.3729,8.4907,25.4027,134.164,negative
2.7447,-9.3737,1.5067,205.165,negative
3.7514,18.0313,7.111,202.141,negative
2.8007,-9.1098,33.0542,110.184,negative
2.6425,-5.5634,10.4791,205.088,negative
2.8609,-9.2041,25.4216,189.416,negative
2.5459,5.3335,7.8286,196.255,negative
3.5039,10.3801,1.3658,333.065,negative
3.5798,7.5286,14.486,102.869,negative
3.5089,-14.4732,1.9943,185.909,negative
2.3988,7.0415,8.3766,182.316,negative
2.5563,-16.146,5.534,107.999,negative
2.3086,5.0071,70.247,107.393,negative
3.0118,8.898,9.7328,66.4324,negative
2.4843,7.6962,31.8921,185.176,negative
2.9006,-9.098,20.7994,183.389,negative
2.3294,-7.2072,44.127,106.503,negative
2.5145,13.2538,6.405,182.646,negative
2.1861,4.5061,26.7597,235.809,negative
2.6642,-10.374,0.9472,269.799,negative
2.5347,14.9898,3.3099,152.943,negative
2.5664,-10.7005,12.0409,153.505,negative
2.3683,-4.9604,40.206,256.54,negative
2.5993,9.4046,13.464,129.532,negative
2.871,-39.0338,1.9948,286.301,negative
3.343,-15.4216,9.748,86.5516,negative
2.6762,-1.008,1.5847,162.155,negative
2.1569,6.7907,34.606,220.911,negative
2.4495,7.8105,5.825,165.157,negative
2.415,4.0825,63.7141,122.215,negative
2.6857,-12.2239,5.373,245.467,negative
3.9102,-26.9909,2.727,353.646,negative
2.596,17.9987,17.804,126.901,negative
3.1239,10.7433,5.818,218.792,negative
2.2577,9.8039,3.8562,161.481,negative
3.123,13.4706,0.2752,296.428,negative
2.7135,15.2006,3.101,238.182,negative
2.7431,-14.7559,1.924,167.097,negative
2.5729,10.8468,14.237,129.815,negative
3.036,24.6495,6.3965,218.587,negative
2.8119,7.298,2.9976,137.086,negative
3.3495,-7.8103,12.941,74.4644,negative
2.07,6.5541,10.758,105.96,negative
2.1538,-11.89,41.3072,194.593,negative
3.4378,32.3752,7.0849,321.928,negative
2.5581,7.9706,8.3678,231.332,negative
2.4631,-7.4522,9.9314,196.476,negative
2.6799,9.9835,10.268,135.066,negative
2.2292,-5.4224,28.5692,147.574,negative
3.5638,34.1011,10.522,216.027,negative
2.6186,-10.6044,15.767,235.788,negative
2.8231,-16.5649,3.2173,243.946,negative
3.0269,7.998,6.3431,198.699,negative
2.4757,10.5218,21.6007,117.827,negative
2.7181,7.409,1.9751,208.336,negative
2.8814,10.541,22.233,27.895,negative
2.5647,9.4099,30.306,239.997,negative
2.73,-12.82,85.5644,100.562,negative
2.2188,-6.2296,34.906,158.878,negative
2.8089,14.8875,10.628,207.959,negative
2.9358,-11.6571,5.5419,164.463,negative
2.3909,6.4813,6.9844,234.69,negative
2.7368,14.8145,31.9183,224.813,negative
3.5079,-14.3732,1.1214,350.666,negative
2.4074,7.7021,17.602,183.082,negative
2.6112,4.8495,57.598,191.415,negative
2.5599,8.6794,0.762,175.781,negative
2.4526,9.7234,64.0684,97.0768,negative
3.2715,-12.6769,1.3872,239.75,negative
2.5982,-6.2019,7.9405,200.671,negative
3.2374,-16.3679,11.196,102.006,negative
2.4997,-11.7064,6.8428,214.804,negative
2.3874,9.2076,2.1506,174.767,negative
3.1433,9.471,11.5205,201.967,negative
2.8373,19.6332,4.072,263.121,negative
3.0356,-18.5387,4.2004,238.259,negative
2.4654,-10.2672,31.5112,90.2205,negative
2.4289,16.5866,67.4727,174.879,negative
2.6484,8.4416,23.479,159.54,negative
2.4616,-4.3015,63.385,200.235,negative
3.032,27.2963,12.1278,254.066,negative
2.7853,4.4099,3.654,219.484,negative
3.0757,25.127,2.9623,315.02,negative
2.5581,11.2552,12.3552,253.279,negative
2.9863,-4.3948,11.1617,181.296,negative
2.5599,4.2833,17.6539,171.036,negative
2.8248,2.6605,1.3389,388.998,negative
2.7631,-17.8332,44.6119,152.287,negative
2.5563,11.307,5.2526,143.83,negative
3.6503,16.0943,2.791,227.554,negative
3.1067,15.9699,0.8502,287.433,negative
3.2647,-14.5178,2.2166,227.106,negative
2.3874,-7.1759,7.161,198.646,negative
2.4771,-8.1759,14.948,186.382,negative
2.5888,-7.6555,17.1332,187.177,negative
2.4778,7.8116,5.887,133.769,negative
2.8254,14.3208,10.8862,160.306,negative
2.8488,-6.0247,14.4319,63.7038,negative
2.2601,3.969,2.0956,124.365,negative
2.8069,14.3195,12.441,250.153,negative
4.1208,-22.6464,2.012,252.975,negative
3.0661,-12.7487,11.591,213.63,negative
2.8531,-7.8146,4.604,212.39,negative
3.1676,16.4527,22.6709,31.7618,negative
3.2543,-11.0186,8.2437,134.18,negative
3.6063,-17.2016,13.3384,174.528,negative
4.0179,-15.3093,1.6234,300.864,negative
2.6566,3.4354,3.045,249.375,negative
4.1294,-22.5145,3.996,181.433,negative
2.9814,-16.7651,10.0602,122.95,negative
2.5664,11.7142,11.8712,224.665,negative
2.9747,-18.3794,83.6828,156.651,negative
2.3064,1.0619,3.111,73.605,negative
2.954,11.0314,0.677,187.947,negative
3.3826,26.8262,5.288,228.431,negative
2.3454,-6.3336,26.583,107.711,negative
3.3308,-15.6433,1.29,294.867,negative
4.0077,-18.3789,1.312,250.588,negative
2.5843,6.4666,8.131,127.428,negative
2.5966,11.0411,64.9079,141.297,negative
2.0354,-9.7269,81.4811,135.762,negative
2.2109,8.2655,28.599,208.315,negative
2.6749,-10.9669,26.0436,233.078,negative
2.0881,10.9908,60.148,150.494,negative
2.4014,10.2088,30.0391,184.933,negative
2.9405,-9.5882,48.571,132.193,negative
3.0158,-12.1823,21.4977,14.0229,negative
3.1174,10.3883,62.395,56.3603,negative
3.6056,-20.5296,2.9756,340.26,negative
3.1297,9.8583,18.8627,89.4831,negative
2.8454,-19.1254,2.4092,152.081,negative
3.4661,7.7807,4.447,215.524,negative
3.3481,-15.4661,15.361,226.943,negative
3.7005,-21.0407,5.1838,224.977,negative
3.1836,-13.017,9.9495,262.636,negative
2.6794,-15.8194,19.206,176.354,negative
4.3177,25.9309,2.6087,295.838,negative
3.1995,-11.9301,1.912,275.476,negative
2.7973,-15.957,2.6347,215.594,negative
2.7181,9.2831,9.4671,201.21,negative
2.2227,10.3683,2.819,222.857,negative
2.8055,-7.8861,9.0533,221.657,negative
2.76,-17.113,0.5636,110.637,negative
2.5179,5.22,7.9618,169.428,negative
2.6474,5.7708,10.6572,47.6311,negative
2.2799,-2.5967,28.38,240.814,negative
2.6744,10.9139,1.465,185.662,negative
2.9125,-15.8737,7.4712,280.891,negative
2.5966,7.6402,4.803,130.957,negative
2.5192,14.3344,22.5206,209.374,negative
2.1717,-4.3598,60.218,135.999,negative
2.1847,-7.8555,48.964,77.2833,negative
2.8363,18.3511,27.256,158.752,negative
2.6395,-9.7899,6.47,242.667,negative
3.4229,18.1852,2.42,295.415,negative
2.4338,7.1984,3.6518,108.756,negative
2.7616,12.2634,12.329,192.995,negative
3.5714,-17.8155,33.757,109.631,negative
3.9079,-18.5045,0.709,341.038,negative
3.0372,11.2814,3.9371,296.344,negative
4.0712,19.1065,0.3662,299.567,negative
2.8848,11.0385,4.1871,291.69,negative
2.9085,-16.5708,2.7047,272.883,negative
2.1717,-4.7598,25.883,115.52,negative
2.8639,-19.5767,3.46,271.43,negative
2.9292,7.3014,10.913,257.701,negative
2.4601,5.4705,0.8525,195.313,negative
2.238,2.932,33.547,219.147,negative
2.8979,15.4835,3.9947,198.627,negative
2.2776,6.6104,1.5218,75.0411,negative
2.894,15.5036,8.545,243.993,negative
2.1569,-10.2957,23.504,47.7905,negative
2.4338,-5.3914,48.9365,183.95,negative
2.433,-9.8194,3.951,196.813,negative
2.1351,-6.7472,24.114,171.808,negative
2.2368,9.7166,77.978,31.6795,negative
3.2443,-18.1843,3.2717,163.52,negative
3.4933,20.9267,2.4381,93.9152,negative
2.7046,12.9188,3.5068,182.331,negative
2.0434,9.7171,29.266,228.304,negative
2.5126,9.0975,2.2868,222.401,negative
2.1746,-2.9614,33.8342,182.888,negative
2.0881,-11.363,61,134.474,negative
2.4976,14.6489,24.5471,96.1011,negative
2.5977,6.0474,15.033,154.98,negative
2.7955,-7.7737,7.5449,177.935,negative
2.6048,-8.2173,2.6807,209.483,negative
2.1123,10.6327,16.258,197.18,negative
2.8099,7.1181,1.307,209.682,negative
2.8407,-12.0902,3.351,283.211,negative
2.3551,10.13,2.7625,196.938,negative
2.7336,15.1969,39.8008,136.096,negative
2.0473,5.9771,17.933,163.845,negative
2.6425,-12.7456,21.61,76.0045,negative
2.2967,6.8011,2.3939,79.0246,negative
3.0481,13.573,4.179,203.56,negative
3.2718,-13.9615,5.617,240.427,negative
2.3201,5.0592,46.146,227.002,negative
2.6459,-8.8174,16.594,116.39,negative
2.8698,-14.2128,5.07,201.085,negative
2.4158,8.4655,25.044,141.543,negative
2.4713,-10.7617,74.264,143.023,negative
2.6726,-4.0507,5.1398,298.695,negative
2.73,11.1378,0.2188,154.899,negative
3.3442,21.9907,3.1921,360.081,negative
2.4057,-10.3089,14.527,212.938,negative
2.3589,-7.2491,55.9097,188.985,negative
2.4564,-9.2573,6.686,236.961,negative
2.9729,-12.1155,1.797,227.366,negative
3.7978,28.0906,1.304,280.941,negative
4.0786,7.5265,1.7602,277.938,negative
3.4853,-22.4372,2.829,335.948,negative
2.1732,2.4403,1.4613,252.041,negative
3.2961,9.5113,0.9621,312.489,negative
2.6924,20.4612,8.8093,199.272,negative
3.4751,-17.4573,11.0144,190.593,negative
2.4023,-7.9648,65.6668,175.984,negative
2.781,-6.7734,14.3144,135.996,negative
3.5356,17.825,0.8537,352.474,negative
3.0851,-12.3027,30.84,115.272,negative
3.4897,14.8388,2.69,331.581,negative
2.5563,21.9294,10.52,71.5688,negative
2.0394,-10.1463,61.71,199.915,negative
3.2156,-14.6357,1.789,251.585,negative
2.2292,10.2444,70.028,157.901,negative
2.8139,3.117,5.3586,225.478,negative
2.7168,-16.7229,24.096,273.949,negative
3.5664,17.0535,7.32,116.643,negative
3.0432,15.1012,4.9357,204.69,negative
2.2695,4.135,2.8211,70.2896,negative
3.2319,18.5932,6.673,291.903,negative
2.6977,-14.3081,2.4725,171.071,negative
2.946,-12.7723,69.7546,107.047,negative
2.0434,0,49.8852,135.89,negative
2.6902,6.3077,6.324,147.389,negative
2.1055,-11.0148,63.3618,74.5681,negative
2.5966,-11.417,4.869,156.565,negative
2.9874,-6.6219,34.772,157.905,negative
3.4192,-11.9653,3.4732,211.577,negative
3.554,-34.8934,31.475,206.909,negative
2.4125,-5.9295,46.6564,78.3395,negative
2.905,-9.5313,5.0326,191.503,negative
2.0314,5.8889,25.186,86.7517,negative
2.1287,-10.4878,27.469,201.41,negative
2.5569,13.5827,0.2694,142.248,negative
2.7332,8.2332,5.059,205.448,negative
2.4955,3.9816,79.7296,56.7602,negative
2.0394,5.8712,75.0703,99.2704,negative
3.2905,34.9292,65.912,133.173,negative
2.8146,-5.0068,3.408,227.08,negative
2.752,-12.2658,21.9356,123.759,negative
2.635,4.3751,17.2551,188.885,negative
3.1767,11.0564,7.7603,290.482,negative
2.4564,14.7473,48.901,198.631,negative
3.0179,-11.2749,52.36,156.726,negative
2.2266,-8.6595,18.4308,169.383,negative
3.2917,13.1296,1.839,269.468,negative
2.9506,7.502,76.584,89.9856,negative
2.4624,11.3353,70.87,127.306,negative
2.5205,-8.1048,0.059,127.905,negative
2.8822,14.7736,4.834,183.768,negative
2.702,-16.8746,8.293,142.059,negative
3.381,11.2162,5.2231,276.536,negative
2.6439,-6.9769,2.995,272.28,negative
2.4241,-10.6035,5.787,130.23,negative
2.4616,12.3671,2.423,180.545,negative
2.7173,-8.5868,13.341,63.2308,negative
2.9172,16.1288,79.5884,113.506,negative
2.4298,17.5185,66.851,148.022,negative
2.1351,11.8929,7.022,151.46,negative
2.6144,-14.8931,67.617,179.25,negative
2.9243,4.5365,2.642,191.493,negative
2.4065,16.8807,24.588,132.624,negative
2.634,16.0918,43.7063,91.0879,negative
2.6889,-7.6053,35.16,137.929,negative
2.6064,-9.6453,25.312,155.949,negative
2.8466,-10.8052,12.857,290.7,negative
2.7105,-4.5924,9.3046,150.686,negative
2.9581,7.9963,3.1439,357.692,negative
2.5717,-6.2713,10.6855,117.355,negative
2.2833,3.6979,22.2335,116.364,negative
3.8447,8.3472,4.9318,223.58,negative
2.0774,-10.9443,81.3693,121.969,negative
3.1824,16.8988,1.825,274.892,negative
2.8136,-7.2771,6.251,251.259,negative
3.4071,23.8863,4.9835,286.426,negative
3.8913,14.2597,18.85,135.605,negative
2.2292,11.5261,9.9252,124.016,negative
3.66,10.7067,0.8864,340.59,negative
3.3613,-14.5231,2.154,260.536,negative
3.2299,-19.8616,0.7458,378.241,negative
2.3646,-7.8102,4.591,213.687,negative
2.1569,11.271,26.089,169.349,negative
2.7712,2.3737,3.828,225.341,negative
2.7749,9.3806,6.0857,212.947,negative
2.711,-5.5027,10.3535,218.411,negative
3.1896,10.3608,1.5532,250.943,negative
2.8106,-7.5056,9.6888,169.451,negative
2.5296,5.7358,64.378,127.346,negative
2.372,-3.31,4.228,241.422,negative
2.5315,11.6916,9.239,169.867,negative
3.1508,-10.9404,13.5688,163.248,negative
3.2961,-27.2385,7.47,109.393,negative
2.6928,8.6852,8.826,152.247,negative
3.0527,-6.8361,1.003,239.627,negative
3.6883,-4.7056,0.6755,275.836,negative
2.5849,-4.5091,27.087,173.98,negative
2.8684,-10.8984,11.3741,291.552,negative
3.7625,27.6919,2.903,299.482,negative
3.227,-5.7609,7.437,121.816,negative
2.1414,-5.3643,49.5995,154.92,negative
2.8179,-10.537,5.861,64.2661,negative
2.6749,11.4362,12.037,100.664,negative
2.7271,-13.0677,59.9787,157.675,negative
2.6375,-10.756,11.7935,198.647,negative
2.1508,10.5492,65.0289,99.477,negative
2.9793,9.8806,19.158,155.814,negative
2.8739,14.6852,20.0742,137.294,negative
2.4298,-5.1363,20.2901,206.641,negative
2.5922,14.633,41.436,90.8102,negative
3.4046,10.9688,19.3908,196.411,negative
3.0384,15.423,9.235,238.102,negative
3.0804,-13.894,6.4053,252.015,negative
2.9006,15.2876,36.3005,107.001,negative
2.2553,8.7341,58.019,105.479,negative
3.1359,15.0552,0.4688,166.196,negative
2.5276,2.5358,13.815,159.805,negative
3.9472,25.721,1.92,286.413,negative
2.7778,-10.8149,27.0943,128.141,negative
2.9501,-13.1482,8.58,219.155,negative
2.9276,9.5267,2.533,97.1196,negative
3.0408,13.5666,3.2503,175.683,negative
2.8965,7.061,6.862,185.801,negative
2.2788,6.1841,45.014,200.2,negative
2.2648,5.0807,3.5066,208.996,negative
2.4778,13.1486,20.2701,197.505,negative
2.2788,-3.7914,16.244,61.034,negative
3.9481,-23.8583,3.5745,202.092,negative
2.8035,10.8375,3.4604,275.603,negative
2.829,9.4149,22.856,157.278,negative
2.4166,-7.9108,32.4811,199.951,negative
2.766,8.9818,20.162,245.658,negative
2.841,-8.975,6.382,210.92,negative
2.6314,5.2623,2.7907,185.909,negative
2.2765,-10.1413,24.791,173.444,negative
2.4742,-3.8453,85.8793,161.453,negative
2.6758,-10.2281,40.2357,250.253,negative
3.7702,-10.2756,1.9947,195.796,negative
4.1751,25.0621,3.045,315.529,negative
2.6972,-5.8937,0.5105,220.687,negative
2.2553,-0.1954,89.4859,225.009,negative
3.0699,17.2783,2.071,276.474,negative
3.5533,20.2344,7.61,176.991,negative
2.3139,-3.5768,34.4105,157.456,negative
2.081,-6.3594,85.7558,220.761,negative
2.2999,5.1661,47.741,152.917,negative
2.6186,9.3523,9.986,231.863,negative
2.4983,4.0494,0.4852,165.158,negative
2.1383,6.6499,49.8198,119.954,negative
2.9963,-30.215,3.237,290.363,negative
2.9055,15.8341,10.152,237.673,negative
2.1861,4.4678,13.369,160.851,negative
2.7889,13.6775,8.435,122.932,negative
2.5031,17.7535,4.549,204.247,negative
2.29,-6.9016,42.836,210.715,negative
2.7372,-9.6773,11.8286,239.572,negative
2.4786,-13.3874,7.556,206.229,negative
2.7723,-10.5973,10.1152,250.027,negative
2.7156,11.1277,4.5729,120.804,negative
2.7672,-18.1463,35.4229,140.242,negative
2.4346,-8.4072,3.7316,189.52,negative
3.4624,23.5379,1.646,220.402,negative
2.8727,-10.4784,7.695,244.691,negative
2.3711,13.5505,23.2359,105.775,negative
2.5198,-7.5287,5.5984,88.8504,negative
2.6527,-13.3818,6.1642,198.377,negative
3.0133,-10.5406,67.7603,98.7475,negative
3.6745,26.34,32.635,106.772,negative
2.4378,7.1459,7.9798,209.183,negative
2.7796,-9.714,79.392,20.2445,negative
2.841,-12.9329,2.425,195.544,negative
3.5019,13.7145,1.5868,146.096,negative
2.1658,11.7401,42.1949,42.8497,negative
2.356,-4.7599,64.773,164.902,negative
3.3316,13.4308,1.125,311.14,negative
3.0894,15.6326,0.1561,250.684,negative
2.1732,-3.9301,57.878,195.248,negative
2.76,13.7306,31.828,144.261,negative
3.0336,9.3497,9.4002,266.12,negative
2.9157,4.9595,3.103,169.467,negative
2.2418,0,19.423,234.385,negative
2.7882,-8.0415,6.5895,171.63,negative
3.0737,21.3786,23.202,252.21,negative
4.094,-32.9371,5.8385,227.08,negative
3.4678,18.4005,9.6868,264.772,negative
2.5971,3.2219,14.1372,172.054,negative
2.6575,-6.4223,26.551,180.612,negative
3.037,-17.545,3.436,354.313,negative
2.3811,3.3494,0.583,179.991,negative
2.3775,8.9043,71.9926,226.582,negative
3.1506,4.9942,4.655,221.253,negative
2.1477,-6.4993,48.7888,232.547,negative
3.6141,12.7916,0.2422,286.684,negative
2.6021,-16.2215,17.4491,83.9524,negative
2.8503,21.0606,4.5743,399.088,negative
2.4314,8.0892,19.6618,213.613,negative
2.3096,17.1408,5.061,104.987,negative
2.2765,-6.0659,3.777,198.194,negative
2.3738,-5.0188,7.195,223.819,negative
2.798,-8.1425,1.915,221.458,negative
2.2707,4.3033,20.337,80.0587,negative
3.1989,-21.8082,15.5424,306.642,negative
2.7316,8.8451,11.114,179.925,negative
2.975,-7.2892,16.2846,216.761,negative
2.7582,-9.3526,13.7183,192.223,negative
2.9302,14.2798,1.305,174.503,negative
3.0471,20.8756,3.5519,359.42,negative
3.8144,19.3259,1.128,302.636,negative
3.1703,13.7172,0.912,173.044,negative
2.9482,6.7274,7.671,162.898,negative
2.2707,-9.9668,29.4058,150.025,negative
2.3096,-9.8108,5.0985,129.562,negative
3.7412,31.6856,1.822,383.006,negative
2.1319,-5.8867,79.647,20.5405,negative
2.6138,12.2182,17.981,148.139,negative
2.8218,11.7299,56.071,46.0426,negative
2.3096,3.4761,21.937,81.9677,negative
2.9047,-13.4973,26.6964,213.576,negative
2.9413,-12.4937,7.4018,261.316,negative
3.2544,8.8729,6.5938,287.99,negative
2.2742,-2.7864,3.625,120.357,negative
3.0077,3.5768,3.4297,352.786,negative
2.6212,8.0334,20.889,132.931,negative
2.5353,-5.1315,5.648,268.823,negative
2.5328,-5.4308,27.5018,231.329,negative
2.9908,-16.006,5.253,279.93,negative
2.4942,8.8797,10.826,144.682,negative
2.1538,11.1111,26.524,62.3132,negative
2.6632,11.4194,2.861,273.628,negative
3.2831,16.7266,24.4731,94.3593,negative
2.1931,-9.2768,24.993,53.4406,negative
2.4224,-6.2343,0.0086,191.053,negative
2.3608,8.7923,17.9567,220.061,negative
3.2508,-16.1377,0.667,278.761,negative
2.5328,3.492,0.334,132.907,negative
2.6981,26.9454,4.3842,275.629,negative
2.6946,-5.5567,11.066,192.401,negative
3.0763,-16.7148,7.8896,265.573,negative
2.5185,-7.7187,10.326,167.646,negative
2.3355,-11.1831,44.4218,101.463,negative
4.0936,-82.4042,48.2051,136.831,negative
2.1569,-5.3349,53.202,32.4562,negative
2.896,13.106,1.0638,171.685,negative
3.0191,-15.3335,0.651,245.111,negative
3.1884,14.0365,0.0597,216.992,negative
2.8976,-13.8578,7.2,115.213,negative
2.9948,-17.1832,5.801,210.272,negative
3.41,19.5975,4.348,264.354,negative
2.0917,5.8065,5.13,186.44,negative
3.0175,-11.5942,7.055,238.908,negative
2.4669,13.2184,37.992,114.849,negative
2.608,10.5018,12.355,102.503,negative
2.5611,13.3304,70.0002,187.753,negative
2.5786,-12.4451,12.5848,164.364,negative
2.5927,-12.0675,55.3074,230.195,negative
2.5786,15.9754,8.817,161.913,negative
2.7356,8.3257,19.1785,179.746,negative
3.1411,-19.3002,6.809,267.294,negative
3.6205,-20.6941,0.8126,309.12,negative
2.9598,13.0424,3.622,274.787,negative
2.357,10.5233,19.31,233.962,negative
3.0271,-17.1872,8.582,222.183,negative
3.426,34.9232,6.664,334.836,negative
4.0425,13.7594,5.0145,219.354,negative
2.4281,-6.2829,12.9105,152.557,negative
2.3683,-11.7533,43.216,251.305,negative
3.1742,-15.2957,1.943,121.695,negative
3.461,12.1411,0.1579,128.902,negative
2.9238,21.0158,4.335,278.873,negative
2.0774,5.6807,8.8679,158.763,negative
2.527,6.4425,3.009,226.797,negative
2.1959,-6.7264,33.191,218.008,negative
2.4864,-9.4982,17.0032,185.186,negative
3.2134,16.2744,3.634,169.257,negative
2.0663,-5.6116,9.4078,183.373,negative
3.3344,-15.7322,6.285,201.839,negative
3.2881,-6.1923,0.334,257.193,negative
2.8429,-6.9509,16.5347,156.783,negative
2.2989,11.0315,56.916,51.8786,negative
2.317,10.8678,39.3447,57.351,negative
2.8624,7.5323,5.717,204.331,negative
3.1826,-12.6641,11.7406,202.539,negative
3.0512,15.3573,8.8996,147.031,negative
3.6705,-11.9984,2.531,154.251,negative
2.8871,-24.6622,3.465,257.031,negative
2.3054,-6.0037,21.124,217.556,negative
3.5233,18.936,0.337,264.764,negative
3.9139,-23.1977,8.974,182.689,negative
2.8156,9.8889,18.3145,114.872,negative
2.6464,16.456,8.474,314.395,negative
2.1222,6.3816,45.363,182.764,negative
2.9345,15.4887,3.278,143.568,negative
2.0952,0,11.186,133.93,negative
2.9435,-7.7795,2.871,294.596,negative
2.0737,-5.4454,40.5831,230.499,negative
2.4393,10.4134,22.5916,205.989,negative
3.5736,20.9043,5.1312,282.661,negative
3.0924,-21.9625,8.538,252.399,negative
2.7701,-6.2126,15.9615,168.391,negative
3.0007,-8.2287,0.5477,252.716,negative
2.1599,-8.6224,37.923,197.613,negative
2.5283,-6.8773,8.8998,209.842,negative
2.2989,8.6319,66.57,73.1529,negative
2.3096,-8.4659,15.491,221.674,negative
3.3334,-10.7424,0.314,235.535,negative
4.9946,83.2966,76.3946,41.4222,negative
2.3222,2.9613,45.8523,155.375,negative
2.3424,3.5576,33.39,215.372,negative
3.372,-18.8072,1.8622,197.087,negative
2.1055,-4.7317,8.536,157.97,negative
2.8109,-5.9104,9.021,244.668,negative
2.5403,-11.0576,8.686,192.361,negative
2.8831,-7.8308,11.1759,185.624,negative
2.4289,-9.5407,6.737,131.62,negative
3.8841,27.3765,0.813,275.562,negative
3.7376,26.6628,0.8106,372.3,negative
3.6795,-26.2573,0.455,241.365,negative
2.5916,-3.5357,54.1674,127.021,negative
3.1762,-15.2758,8.714,202.115,negative
2.6415,-9.9612,15.3,220.415,negative
2.3502,7.0545,67.376,65.9992,negative
3.2239,-13.8602,4.8815,278.764,negative
2.7292,3.5902,7.891,313.536,negative
2.1746,-3.7702,51.74,125.306,negative
2.243,6.9322,7.1305,189.003,negative
3.1845,10.8859,4.734,235.511,negative
2.7763,-10.3345,33.7832,91.0928,negative
2.634,7.5024,19.892,124.342,negative
2.5993,10.0893,20.4432,169.707,negative
3.1216,12.0763,1.6997,232.177,negative
2.5051,12.5878,26.3364,187.865,negative
2.8112,9.6309,7.5527,196.357,negative
2.5024,-6.5749,1.4848,212.869,negative
3.3263,-10.7724,5.105,301.438,negative
2.965,18.8187,15.377,210.019,negative
3.2353,-8.8694,0.0449,196.732,negative
3.2527,-6.8907,53.831,124.927,negative
2.9533,12.746,16.6887,256.03,negative
